application_id,phase_id,unmet_kind,unmet_requirement,is_clearance_conditional
fa288f4b-d424-4cfa-8faa-c1e2b08dc009,Application Intake,date,Completeness Review Due Date,False
fb5ab5b6-9802-4344-9765-bc636223a99c,Application Intake,date,Completeness Review Due Date,False
fb67f194-6495-46de-b313-f37e3f77892e,Application Intake,date,Completeness Review Due Date,False
fbca251b-1a37-4c01-bc0f-7a8f956e81fd,Application Intake,date,Completeness Review Due Date,False
fc8af835-194a-4fdb-a3db-750a7af79998,Application Intake,date,Completeness Review Due Date,False
fd3ac48a-a385-4ba1-b26f-f078f892ccfc,Application Intake,date,Completeness Review Due Date,False
fe0d0cd6-268b-42a8-a671-88f6cf199192,Application Intake,date,Completeness Review Due Date,False
fe371a3a-ba6b-4f7c-83e7-60f36602e89d,Application Intake,date,Completeness Review Due Date,False
007cc95c-92ae-40cc-850e-50bb331b658d,Application Intake,date,State Application Submitted Date,False
01202dd5-67e9-432f-a5ef-d9e4e49f8f76,Application Intake,date,State Application Submitted Date,False
01dca696-c094-4f14-ade8-c96f19292a92,Application Intake,date,State Application Submitted Date,False
0473183d-2e93-4371-a841-47350d3e765b,Application Intake,date,State Application Submitted Date,False
08ced498-8997-401c-a186-daa67a4ff809,Application Intake,date,State Application Submitted Date,False
08fceebe-6835-408b-97de-b7f3b8522706,Application Intake,date,State Application Submitted Date,False
0965889d-2796-4022-adc9-7ad6b2f7895e,Application Intake,date,State Application Submitted Date,False
09f34d93-656c-4793-ad53-f06d53f03192,Application Intake,date,State Application Submitted Date,False
0aacc3ec-a6fc-41cb-84e3-3fd8ca5f4c25,Application Intake,date,State Application Submitted Date,False
0ad53526-62cf-405b-aaaf-d62dfa2433b6,Application Intake,date,State Application Submitted Date,False
0b8752ca-48d3-4e08-8369-d92c9d1b0427,Application Intake,date,State Application Submitted Date,False
0c74168d-4ed3-485b-aca4-d82cd5ca4fa5,Application Intake,date,State Application Submitted Date,False
0cc17b4c-5437-425e-9700-c8e90f09aaf6,Application Intake,date,State Application Submitted Date,False
0cdb6064-b473-4a2e-bdc2-d6dfded63446,Application Intake,date,State Application Submitted Date,False
110f9760-16ff-4adf-8f29-1c0a24db5ca0,Application Intake,date,State Application Submitted Date,False
11bbbe73-e085-4be3-84ec-70cfb3a2f31b,Application Intake,date,State Application Submitted Date,False
123b47d8-b25f-448b-a762-b51d97c518dc,Application Intake,date,State Application Submitted Date,False
12d5ea2c-39f6-43af-ba29-0226e0daeafe,Application Intake,date,State Application Submitted Date,False
14631a8e-32a3-4657-a29e-9374112a72e9,Application Intake,date,State Application Submitted Date,False
150fd48e-7a9a-4417-a4a2-04e6240e0da1,Application Intake,date,State Application Submitted Date,False
16b94b99-94e4-47f7-86f2-235d6fbbb3f0,Application Intake,date,State Application Submitted Date,False
17d07543-f9f1-481f-90e3-49125eea23d3,Application Intake,date,State Application Submitted Date,False
17fae73d-32e2-487b-802d-4245eb8dac1b,Application Intake,date,State Application Submitted Date,False
194ee888-180e-4ec1-86e2-90ac54999c6e,Application Intake,date,State Application Submitted Date,False
196cd174-4db0-4d4d-bc83-612c75b53c0c,Application Intake,date,State Application Submitted Date,False
1ad59f7a-cd6e-4454-8809-f1529f4d2590,Application Intake,date,State Application Submitted Date,False
1b155e69-e927-4a64-be66-940ac3093a0d,Application Intake,date,State Application Submitted Date,False
1b3322cf-8bdf-4cfd-85fc-880f96ae6c78,Application Intake,date,State Application Submitted Date,False
1bd03341-d171-424d-8bf8-acb73c44c57a,Application Intake,date,State Application Submitted Date,False
1c26a74c-03ef-4302-94a0-3b794cf583ab,Application Intake,date,State Application Submitted Date,False
1e0a7577-b08e-46bf-8119-1aa425b90334,Application Intake,date,State Application Submitted Date,False
2071241b-eaec-4108-9ad5-5d5bc6f96071,Application Intake,date,State Application Submitted Date,False
2073f1f3-9c70-4e27-9f9e-4105c51be8f7,Application Intake,date,State Application Submitted Date,False
20cf31ac-c083-4d90-8028-8685c18a1751,Application Intake,date,State Application Submitted Date,False
224b4c22-66d1-40fe-ae57-04c911173d74,Application Intake,date,State Application Submitted Date,False
24d0aa55-6041-43b0-8e4b-5ef69afa5505,Application Intake,date,State Application Submitted Date,False
279bc6a9-6a87-474f-881b-b14b05f731c8,Application Intake,date,State Application Submitted Date,False
27c14bd5-9e48-4833-8da0-d0bd2727aaec,Application Intake,date,State Application Submitted Date,False
280e7e47-9d18-4963-bfa5-22dab94f8408,Application Intake,date,State Application Submitted Date,False
2916eb15-b065-4f44-ac82-a37475aedeab,Application Intake,date,State Application Submitted Date,False
291eb311-4a9a-48ff-b096-fd0df6e11d73,Application Intake,date,State Application Submitted Date,False
2accbe88-b9ce-4d0f-8368-d4f8352301a5,Application Intake,date,State Application Submitted Date,False
2b0c1e40-571d-4b06-975b-02d163f138ae,Application Intake,date,State Application Submitted Date,False
2b8070d1-36c9-4562-8686-3551ae2ef257,Application Intake,date,State Application Submitted Date,False
2c51fad0-036e-4062-96d3-f741d1f23341,Application Intake,date,State Application Submitted Date,False
2d35dad4-a3f0-44e9-b79b-8ae9f29642fe,Application Intake,date,State Application Submitted Date,False
2df84448-6f71-4914-b227-3ffbb6c3f3b8,Application Intake,date,State Application Submitted Date,False
2e8fea71-0bde-4508-8478-9413704abf1d,Application Intake,date,State Application Submitted Date,False
2f359794-acc9-448b-9d78-688316494cdb,Application Intake,date,State Application Submitted Date,False
2f5ee146-d497-4de9-8d00-e67db4a54563,Application Intake,date,State Application Submitted Date,False
2f94274e-5b24-467e-a3e1-3ea5dd93bbec,Application Intake,date,State Application Submitted Date,False
30539da0-ca78-4740-a5b1-da3e35a2f472,Application Intake,date,State Application Submitted Date,False
31c6c568-37af-4d37-887b-636ff767fea1,Application Intake,date,State Application Submitted Date,False
3208d7be-c6bf-4fe3-b373-f528c99dd548,Application Intake,date,State Application Submitted Date,False
356a9ff0-124e-4a2f-9629-08e72f33b78b,Application Intake,date,State Application Submitted Date,False
35eb3be5-e50e-49d3-bf7c-42fa6f767e87,Application Intake,date,State Application Submitted Date,False
36b8a283-3e06-49b9-8236-e5947b849673,Application Intake,date,State Application Submitted Date,False
3954a225-e64e-4e6f-badd-e41ef1ed8ec4,Application Intake,date,State Application Submitted Date,False
396573ba-a1e2-4428-ad77-276a273884ab,Application Intake,date,State Application Submitted Date,False
3c42d745-e2c8-42df-827f-910a55f563bb,Application Intake,date,State Application Submitted Date,False
3f8ab05e-a761-4775-8d14-dc3b6ac9c42f,Application Intake,date,State Application Submitted Date,False
3f9b7639-d592-4f2b-8665-806bc4be4817,Application Intake,date,State Application Submitted Date,False
4273d858-eb53-49ce-892f-da66c13a1041,Application Intake,date,State Application Submitted Date,False
4278f28d-1806-4898-b56e-5fe6a7cc3bbb,Application Intake,date,State Application Submitted Date,False
42bda103-5071-4e05-95df-6a21b02309a0,Application Intake,date,State Application Submitted Date,False
434c0046-5d1d-4558-919b-fefb46dc5e59,Application Intake,date,State Application Submitted Date,False
43d8b6eb-c59c-4106-ac90-f3a5145d0fc5,Application Intake,date,State Application Submitted Date,False
4510420f-1095-4c0c-b6ff-8f909a92ff6b,Application Intake,date,State Application Submitted Date,False
45460c60-fb59-4c72-87b1-253ff9674656,Application Intake,date,State Application Submitted Date,False
47d34a19-20af-453d-ab23-0220c875f015,Application Intake,date,State Application Submitted Date,False
4c6c743f-8114-4aa5-a6b8-791fe18d1f92,Application Intake,date,State Application Submitted Date,False
4c6dc7a2-d2cb-43e4-b152-40125666dab8,Application Intake,date,State Application Submitted Date,False
4c6f2ef7-46f4-4d5b-b200-dfdc9fc7182c,Application Intake,date,State Application Submitted Date,False
4c7e1658-26d9-4281-8923-f39602cbe62d,Application Intake,date,State Application Submitted Date,False
4c859061-4d2d-4ba2-9b25-ed2ea253a660,Application Intake,date,State Application Submitted Date,False
4d1d0cbd-d678-46bd-9271-5d820b84d247,Application Intake,date,State Application Submitted Date,False
4df5b564-f29a-4d6f-888a-f45cfafc80a7,Application Intake,date,State Application Submitted Date,False
4f4ca8f2-642d-486b-9e1b-403d044e0c08,Application Intake,date,State Application Submitted Date,False
50607850-a7d0-41e6-9e1c-5eaa97970480,Application Intake,date,State Application Submitted Date,False
52a0996b-7c44-494d-b776-c61ea23e8151,Application Intake,date,State Application Submitted Date,False
52e72c12-28f6-40b8-847a-8955b3e9e17e,Application Intake,date,State Application Submitted Date,False
532eb869-f195-47a4-85d4-c9cd60d5b74d,Application Intake,date,State Application Submitted Date,False
563107d6-fbe5-4d2e-b9c0-82224b7b799f,Application Intake,date,State Application Submitted Date,False
563f2f45-f01b-4496-97ed-b87c3c7df7da,Application Intake,date,State Application Submitted Date,False
5658e206-a582-4aa5-b4c9-8dc15f882ede,Application Intake,date,State Application Submitted Date,False
592546ba-edaa-4798-a4ba-8ef560f70d8a,Application Intake,date,State Application Submitted Date,False
59c17cc5-53df-493c-9fe7-8c60fc74b2e9,Application Intake,date,State Application Submitted Date,False
5a771745-7b29-42b9-b42a-67ae2458aa9f,Application Intake,date,State Application Submitted Date,False
5a88a48c-be2a-4ea2-a58e-c18791fe9104,Application Intake,date,State Application Submitted Date,False
5b401019-3ea0-4a2b-b244-522d987c44d4,Application Intake,date,State Application Submitted Date,False
5c34d3d0-1936-4271-8fd6-75df66ff3866,Application Intake,date,State Application Submitted Date,False
5c691bac-63fb-49b2-8ba2-64943643c0f9,Application Intake,date,State Application Submitted Date,False
5d3e70d1-a912-40f5-a96f-2972c859d992,Application Intake,date,State Application Submitted Date,False
5d57bdd1-b045-435e-b7b4-64a57a0b451c,Application Intake,date,State Application Submitted Date,False
5fe23d01-4b5e-4219-af15-0704686827fc,Application Intake,date,State Application Submitted Date,False
62752f90-fcb7-4eba-9d0d-64cfd883a3f6,Application Intake,date,State Application Submitted Date,False
644cea4d-9889-4f33-8e94-aba05cac72c7,Application Intake,date,State Application Submitted Date,False
64d33085-d365-4e7c-9a9a-03f009e60a7d,Application Intake,date,State Application Submitted Date,False
64d488e8-b0ea-4975-8cab-b5e1c5e7081e,Application Intake,date,State Application Submitted Date,False
658036b5-c984-434a-b72d-88cfcafee003,Application Intake,date,State Application Submitted Date,False
65e2a59a-dd59-4fdb-abc6-741972bc1a84,Application Intake,date,State Application Submitted Date,False
661424ae-5057-4909-bdf3-9ae7ec847d24,Application Intake,date,State Application Submitted Date,False
685474b8-5a90-49b6-aa6c-59b65628eaf9,Application Intake,date,State Application Submitted Date,False
68fff0c7-741d-465d-971e-9c3aae683fa3,Application Intake,date,State Application Submitted Date,False
6c913f9b-c332-4952-a70d-1a6231261340,Application Intake,date,State Application Submitted Date,False
6e8a0329-4bdb-454f-bf70-3718526ded6b,Application Intake,date,State Application Submitted Date,False
6e992441-2a89-4294-a7f4-9becec15e22b,Application Intake,date,State Application Submitted Date,False
6eb1f8a6-6dcb-4f27-990f-3c938fd2478d,Application Intake,date,State Application Submitted Date,False
6ef3661c-b813-425e-95ee-75a33095b612,Application Intake,date,State Application Submitted Date,False
6f50e23b-ce21-4e18-8fb6-f7775b89e41e,Application Intake,date,State Application Submitted Date,False
713bada4-df31-4258-9b20-9dadac43c1cc,Application Intake,date,State Application Submitted Date,False
7381c72c-ddc3-406e-82af-988a5972a2c9,Application Intake,date,State Application Submitted Date,False
753784a3-c5ec-4826-a5ee-dfc9664cbf90,Application Intake,date,State Application Submitted Date,False
77487dfc-4eaa-4b0d-97fc-91b3614a9542,Application Intake,date,State Application Submitted Date,False
79b7bb6e-2230-4d76-a4fc-b498031190a3,Application Intake,date,State Application Submitted Date,False
79d28d84-31cd-4e95-9e98-92fb3e480065,Application Intake,date,State Application Submitted Date,False
7c356590-c4df-4f86-a44e-ab562321ee09,Application Intake,date,State Application Submitted Date,False
7c43bc46-6034-4df6-a40f-d8bba45e320a,Application Intake,date,State Application Submitted Date,False
7d002e7e-6ac9-47ea-8ae7-5ef111b9202a,Application Intake,date,State Application Submitted Date,False
7e09d6dd-6a16-4878-a186-686978528cb6,Application Intake,date,State Application Submitted Date,False
7ee95840-8e0a-4dde-8636-ca10711f046e,Application Intake,date,State Application Submitted Date,False
7f405a54-2777-4fa1-85c0-8dbaa1c7d361,Application Intake,date,State Application Submitted Date,False
805e0f96-ad57-490a-b16b-76811f9d3cbe,Application Intake,date,State Application Submitted Date,False
812eee93-224e-45d1-8b44-b5f112330a1c,Application Intake,date,State Application Submitted Date,False
81e1fec1-9bde-4a7a-ae6e-2b00df15a2cd,Application Intake,date,State Application Submitted Date,False
8263c0a9-0ff4-42af-a9be-bbc9eac3c117,Application Intake,date,State Application Submitted Date,False
85091d55-a133-4bef-af0a-f8c0ec9f7a55,Application Intake,date,State Application Submitted Date,False
861404d8-993a-4c33-965d-bc3c1e399e6e,Application Intake,date,State Application Submitted Date,False
86761e5d-41eb-44ed-8f8b-2ce49781c2be,Application Intake,date,State Application Submitted Date,False
86ae7990-339a-4643-a194-dd0455c29760,Application Intake,date,State Application Submitted Date,False
86df92e1-e4ed-47f1-9bdf-56f216818bba,Application Intake,date,State Application Submitted Date,False
886828db-adcb-49a5-9550-45030a0bf747,Application Intake,date,State Application Submitted Date,False
89897d99-9c7e-4475-9815-3e71708dd352,Application Intake,date,State Application Submitted Date,False
8cbe1c30-8b78-4c66-8b4d-1dc6aa90b759,Application Intake,date,State Application Submitted Date,False
8dd91d38-fbd3-4d49-8735-c3aa42dc6a73,Application Intake,date,State Application Submitted Date,False
8e1176a4-6d9e-4258-b058-855ee4b31b9d,Application Intake,date,State Application Submitted Date,False
8f00753c-cc0e-4a2a-a810-2ad6159fb047,Application Intake,date,State Application Submitted Date,False
8f1f11a7-8398-47e4-8891-9b03b1a8560d,Application Intake,date,State Application Submitted Date,False
8ffa4527-5033-4710-8777-0b7629a3cd04,Application Intake,date,State Application Submitted Date,False
9082ab6c-6c8c-4290-8cb9-0497a54b355b,Application Intake,date,State Application Submitted Date,False
9368bc5d-845f-4100-8e38-82a4895b751a,Application Intake,date,State Application Submitted Date,False
93aac463-f051-4f83-bdf7-8f3a5b6c6205,Application Intake,date,State Application Submitted Date,False
950fcd2f-4f1f-41dd-bc0d-ac257837771d,Application Intake,date,State Application Submitted Date,False
982be203-d26f-477d-bcc6-cea99fb4d491,Application Intake,date,State Application Submitted Date,False
98c57471-6d7f-4432-b122-43ef914f1beb,Application Intake,date,State Application Submitted Date,False
98f9e541-362d-4893-ad83-81bdfea6d66c,Application Intake,date,State Application Submitted Date,False
99b5f4e4-9072-4d43-a767-888ff839fa20,Application Intake,date,State Application Submitted Date,False
9a7713d3-de8b-44aa-a022-f597dfbf0773,Application Intake,date,State Application Submitted Date,False
9ad8ca1f-1260-4f7b-b292-d4705c67a713,Application Intake,date,State Application Submitted Date,False
9b235170-7893-4b07-89a6-d0a338e0cc13,Application Intake,date,State Application Submitted Date,False
9b75046b-5e27-4b6a-898f-0374e0357255,Application Intake,date,State Application Submitted Date,False
9beda77c-9c5b-491c-82f2-2ad45f002b6f,Application Intake,date,State Application Submitted Date,False
9d5f9218-6afd-465f-aea0-783c6494a809,Application Intake,date,State Application Submitted Date,False
9f4e6bbb-1e12-45c4-b519-51cb75c49ef4,Application Intake,date,State Application Submitted Date,False
a07522dd-7b9f-43a8-9afd-7807503c1361,Application Intake,date,State Application Submitted Date,False
a4cb9112-817b-4bd9-a566-75fba2a9ac6d,Application Intake,date,State Application Submitted Date,False
a664bde0-11bc-47f3-876f-392e943b092c,Application Intake,date,State Application Submitted Date,False
a9341a96-f3ac-4d19-b867-805c1c13e0bf,Application Intake,date,State Application Submitted Date,False
af7fe1f7-b3b6-4372-bc4f-e4b3c8e8b574,Application Intake,date,State Application Submitted Date,False
b40aacee-3dac-447e-a9b6-23b85ad86812,Application Intake,date,State Application Submitted Date,False
